Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
 [56.78500401 -0.96952882]
 [56.83605877 -1.4669154 ]
 [55.8412856  -1.56902491]]"
132,Celestial_data for frame:,      ,Sun,"(np.float64(21.87584059926415), np.float64(-12.735012827467909))",moon,"(np.float64(11.455174890016407), np.float64(3.07631533699531))"
132,Diffused UV data in frame (Total_photons):,      ,1100A,95661.05665000001,1500A,70705.83185999999,2300A,42813.019440000004
133,Empty frame,,,,,,,,[56.40470824 -1.00845346]
133,Celestial_data for frame:,      ,Sun,"(np.float64(21.875848117478128), np.float64(-12.734973244568604))",moon,"(np.float64(11.455257638069678), np.float64(3.07564242719266))"
133,Diffused UV data in frame (Total_photons):,      ,1100A,132716.23449999996,1500A,107704.42234999996,2300A,65074.43001000003
134,18104,58.03619402,-1.14877013,6.77,4.58,0.007,B9          ,6.460000000000001,"[[57.01916245 -0.94512302]
 [58.01388941 -0.84256443]
 [58.06516871 -1.33992791]
 [57.07044175 -1.44248651]]"
134,Celestial_data for frame:,      ,Sun,"(np.float64(21.875855635689422), np.float64(-12.73493366162302))",moon,"(np.float64(11.455340385869889), np.float64(3.07496951712361))"
134,Diffused UV data in frame (Total_photons):,      ,1100A,111511.20930000002,1500A,83995.38930000001,2300A,49115.28586
135,18104,58.03619402,-1.14877013,6.77,4.58,0.007,B9          ,6.460000000000001,"[[57.63358993 -0.88165484]
 [58.62829555 -0.77888945]
 [58.67967825 -1.27624226]
 [57.68497262 -1.37900765]]"
135,Celestial_data for frame:,      ,Sun,"(np.float64(21.875863153898052), np.float64(-12.734894078631145))",moon,"(np.float64(11.455423133417485), np.float64(3.074296606785305))"
135,Diffused UV data in frame (Total_photons):,      ,1100A,94256.0309,1500A,64961.643899999995,2300A,40746.249050000006
136,18317,58.74204809,-1.26342074,8.84,19.11,0.002,G5          ,2.3200000000000003,"[[58.24799457 -0.81805598]
 [59.24268004 -0.71509565]
 [59.2941602  -1.21243838]
 [58.29947474 -1.31539871]]"
136,18470,59.21628141,-0.88581129,8.36,4.89,0.015,F2          ,3.280000000000001,"[[58.24799457 -0.81805598]
 [59.24268004 -0.71509565]
 [59.2941602  -1.21243838]
 [58.29947474 -1.31539871]]"
136,Celestial_data for frame:,      ,Sun,"(np.float64(21.875870672103996), np.float64(-12.734854495592987))",moon,"(np.float64(11.455505880712405), np.float64(3.0736236961816092))"
136,Diffused UV data in frame (Total_photons):,      ,1100A,110676.1891,1500A,90284.11820000001,2300A,54135.47686000001
137,18470,59.21628141,-0.88581129,8.36,4.89,0.015,F2          ,3.280000000000001,"[[58.86238028 -0.75433353]
 [59.85704678 -0.65119014]
 [59.90861847 -1.14852339]
 [58.91395197 -1.25166678]]"
137,18512,59.3700311,-1.15911386,8.07,63.41,0.005,K4V         ,3.8599999999999994,"[[58.86238028 -0.75433353]
 [59.85704678 -0.65119014]
 [59.90861847 -1.14852339]
 [58.91395197 -1.25166678]]"
137,18617,59.75034607,-0.93663851,9.97,10.38,0.015,G0          ,0.05999999999999872,"[[58.86238028 -0.75433353]
 [59.85704678 -0.65119014]
 [59.90861847 -1.14852339]
 [58.91395197 -1.25166678]]"
137,Celestial_data for frame:,      ,Sun,"(np.float64(21.87587819030726), np.float64(-12.734814912508545))",moon,"(np.float64(11.45558862775436), np.float64(3.072950785311598))"
137,Diffused UV data in frame (Total_photons):,      ,1100A,131293.2387,1500A,122443.3322,2300A,72735.62503999998
138,18617,59.75034607,-0.93663851,9.97,10.38,0.015,G0          ,0.05999999999999872,"[[59.47674354 -0.69049536]
 [60.47139228 -0.58718082]
 [60.52304955 -1.08450519]
 [59.52840082 -1.18781973]]"
138,18791,60.39389031,-0.99370477,9.54,3.75,0.015,F0          ,0.9200000000000017,"[[59.47674354 -0.69049536]
 [60.47139228 -0.58718082]
 [60.52304955 -1.08450519]
 [59.52840082 -1.18781973]]"
138,Celestial_data for frame:,      ,Sun,"(np.float64(21.875885708507855), np.float64(-12.734775329377822))",moon,"(np.float64(11.455671374543737), np.float64(3.072277874174582))"
138,Diffused UV data in frame (Total_photons):,      ,1100A,139371.13680000004,1500A,145734.18040000004,2300A,88362.9442
139,18791,60.39389031,-0.99370477,9.54,3.75,0.015,F0          ,0.9200000000000017,"[[60.09108829 -0.62654859]
 [61.08572047 -0.52307481]
 [61.13745736 -1.0203909 ]
 [60.14282518 -1.12386468]]"
139,18863,60.66025991,-0.80102081,6.93,7.44,0.001,A0          ,6.140000000000001,"[[60.09108829 -0.62654859]
 [61.08572047 -0.52307481]
 [61.13745736 -1.0203909 ]
 [60.14282518 -1.12386468]]"
139,18974,60.97953676,-0.71951872,9.37,4.11,0.029,F0          ,1.2600000000000016,"[[60.09108829 -0.62654859]
 [61.08572047 -0.52307481]
 [61.13745736 -1.0203909 ]
 [60.14282518 -1.12386468]]"
139,Celestial_data for frame:,      ,Sun,"(np.float64(21.87589322670577), np.float64(-12.734735746200815))",moon,"(np.float64(11.455754121080608), np.float64(3.0716049627723487))"
139,Diffused UV data in frame (Total_photons):,      ,1100A,191811.78350000002,1500A,194490.07999999996,2300A,119481.72205000001
140,18974,60.97953676,-0.71951872,9.37,4.11,0.029,F0          ,1.2600000000000016,"[[60.70541845 -0.56250033]
 [61.70003529 -0.45887924]
 [61.75184584 -0.95618766]
 [60.75722899 -1.05980876]]"
140,19074,61.31684202,-0.56893652,7.13,10.08,0.015,F5          ,5.74,"[[60.70541845 -0.56250033]
 [61.70003529 -0.45887924]
 [61.75184584 -0.95618766]
 [60.75722899 -1.05980876]]"
140,19114,61.47460714,-0.66084269,9.41,1.68,0.033,F5          ,1.1799999999999997,"[[60.70541845 -0.56250033]
 [61.70003529 -0.45887924]
 [61.75184584 -0.95618766]
 [60.75722899 -1.05980876]]"
140,Celestial_data for frame:,      ,Sun,"(np.float64(21.875900744901006), np.float64(-12.734696162977526))",moon,"(np.float64(11.455836867364535), np.float64(3.070932051104395))"
140,Diffused UV data in frame (Total_photons):,      ,1100A,181313.04909999997,1500A,149290.1131,2300A,87899.28062
141,19114,61.47460714,-0.66084269,9.41,1.68,0.033,F5          ,1.1799999999999997,"[[61.31973054 -0.4983585 ]
 [62.31433327 -0.39460204]
 [62.3662115  -0.89190341]
 [61.37160877 -0.99565986]]"
141,Celestial_data for frame:,      ,Sun,"(np.float64(21.875908263093567), np.float64(-12.734656579707952))",moon,"(np.float64(11.455919613395773), np.float64(3.0702591391704854))"
141,Diffused UV data in frame (Total_photons):,      ,1100A,138013.95719999998,1500A,104522.0338,2300A,62370.165140000005
142,19569,62.88185346,-0.4224967,6.59,5.99,0.007,K0          ,6.82,"[[61.93402852 -0.43413022]
 [62.92861837 -0.33025038]
 [62.98055829 -0.8275453 ]
 [61.98596844 -0.93142515]]"
142,Celestial_data for frame:,      ,Sun,"(np.float64(21.875915781283453), np.float64(-12.734616996392097))",moon,"(np.float64(11.456002359174438), np.float64(3.0695862269726177))"
142,Diffused UV data in frame (Total_photons):,      ,1100A,133958.7242,1500A,90825.54849999998,2300A,55821.85828
143,19569,62.88185346,-0.4224967,6.59,5.99,0.007,K0          ,6.82,"[[62.54831633 -0.36982266]
 [63.54289454 -0.2658314 ]
 [63.59489018 -0.7631205 ]
 [62.60031197 -0.86711177]]"
143,19748,63.50296031,-0.49976098,8.46,2.6,0.029,K5          ,3.0799999999999983,"[[62.54831633 -0.36982266]
 [63.54289454 -0.2658314 ]
 [63.59489018 -0.7631205 ]
 [62.60031197 -0.86711177]]"
143,Celestial_data for frame:,      ,Sun,"(np.float64(21.875923299470657), np.float64(-12.734577413029962))",moon,"(np.float64(11.456085104700572), np.float64(3.0689133145091434))"
143,Diffused UV data in frame (Total_photons):,      ,1100A,160256.58230000004,1500A,104842.71099999998,2300A,62160.91622000001
144,19748,63.50296031,-0.49976098,8.46,2.6,0.029,K5          ,3.0799999999999983,"[[63.16259054 -0.30544376]
 [64.15715835 -0.20135306]
 [64.2092037  -0.69863697]
 [63.21463589 -0.80272766]]"
144,19925,64.12615448,-0.57238523,8.07,24.81,0.015,G0          ,3.8599999999999994,"[[63.16259054 -0.30544376]
 [64.15715835 -0.20135306]
 [64.2092037  -0.69863697]
 [63.21463589 -0.80272766]]"
144,Celestial_data for frame:,      ,Sun,"(np.float64(21.87593081765519), np.float64(-12.734537829621537))",moon,"(np.float64(11.456167849974427), np.float64(3.068240401781017))"
144,Diffused UV data in frame (Total_photons):,      ,1100A,173026.0675,1500A,125428.47879999998,2300A,74087.24755000003
145,19925,64.12615448,-0.57238523,8.07,24.81,0.015,G0          ,3.8599999999999994,"[[63.7768551  -0.24100067]
 [64.77141375 -0.13682254]
 [64.82350282 -0.63410187]
 [63.82894416 -0.73827999]]"
145,Celestial_data for frame:,      ,Sun,"(np.float64(21.87593833583704), np.float64(-12.734498246166837))",moon,"(np.float64(11.456250594995433), np.float64(3.067567488788779))"
145,Diffused UV data in frame (Total_photons):,      ,1100A,228587.14810000005,1500A,162260.76199999993,2300A,98330.52469999998
146,20341,65.36270888,-0.09786658,5.86,6.98,0.015,K2          ,8.28,"[[64.39111399 -0.17650057]
 [65.38566474 -0.07224702]
 [65.43779151 -0.56952239]
 [64.44324076 -0.67377594]]"
146,Celestial_data for frame:,      ,Sun,"(np.float64(21.875945854016216), np.float64(-12.734458662665848))",moon,"(np.float64(11.456333339763969), np.float64(3.0668945755330554))"
146,Diffused UV data in frame (Total_photons):,      ,1100A,207550.9438,1500A,145668.84879999998,2300A,85402.99455
147,20341,65.36270888,-0.09786658,5.86,6.98,0.015,K2          ,8.28,"[[ 6.50053638e+01 -1.11951419e-01]
 [ 6.59999079e+01 -7.63446303e-03]
 [ 6.60520664e+01 -5.04906515e-01]
 [ 6.50575222e+01 -6.09223470e-01]]"
147,Celestial_data for frame:,      ,Sun,"(np.float64(21.87595337219271), np.float64(-12.734419079118586))",moon,"(np.float64(11.45641608427985), np.float64(3.066221662014507))"
147,Diffused UV data in frame (Total_photons):,      ,1100A,212313.63559999995,1500A,144506.2932,2300A,88545.90771000003
148,Empty frame,,,,,,,,[ 6.56196084e+01 -4.73604034e-02]
148,Celestial_data for frame:,      ,Sun,"(np.float64(21.875960890366535), np.float64(-12.734379495525035))",moon,"(np.float64(11.456498828543607), np.float64(3.065548748231397))"
148,Diffused UV data in frame (Total_photons):,      ,1100A,228515.5199,1500A,159124.8772,2300A,100218.83339999999
149,Empty frame,,,,,,,,[6.62338520e+01 1.72652891e-02]
149,Celestial_data for frame:,      ,Sun,"(np.float64(21.875968408537677), np.float64(-12.734339911885199))",moon,"(np.float64(11.45658157255483), np.float64(3.064875834187248))"
149,Diffused UV data in frame (Total_photons):,      ,1100A,210067.22860000003,1500A,153780.1136,2300A,90340.80200000001
150,21049,67.68750274,0.11285297,8.35,7.02,0.026,A2          ,3.3000000000000007,"[[66.84809091  0.08191769]
 [67.84262262  0.18635271]
 [67.89484013 -0.31091315]
 [66.90030842 -0.41534817]]"
150,Celestial_data for frame:,      ,Sun,"(np.float64(21.87597592670615), np.float64(-12.73430032819909))",moon,"(np.float64(11.45666431631344), np.float64(3.064202919877773))"
150,Diffused UV data in frame (Total_photons):,      ,1100A,191976.17049999998,1500A,131429.7719,2300A,78498.17025000002
151,21049,67.68750274,0.11285297,8.35,7.02,0.026,A2          ,3.3000000000000007,"[[67.46233176  0.14658985]
 [68.45686187  0.25104016]
 [68.50908702 -0.24622489]
 [67.51455692 -0.3506752 ]]"
151,21139,67.96945612,-0.04399115,4.91,3.93,0.04,K3II-III    ,10.18,"[[67.46233176  0.14658985]
 [68.45686187  0.25104016]
 [68.50908702 -0.24622489]
 [67.51455692 -0.3506752 ]]"
151,21208,68.23801709,-0.15080254,8.52,5.37,0.015,A2          ,2.960000000000001,"[[67.46233176  0.14658985]
 [68.45686187  0.25104016]
 [68.50908702 -0.24622489]
 [67.51455692 -0.3506752 ]]"
151,Celestial_data for frame:,      ,Sun,"(np.float64(21.875983444871938), np.float64(-12.734260744466694))",moon,"(np.float64(11.456747059819811), np.float64(3.063530005308938))"
151,Diffused UV data in frame (Total_photons):,      ,1100A,194048.3109,1500A,125324.65200000002,2300A,73478.43745
152,21208,68.23801709,-0.15080254,8.52,5.37,0.015,A2          ,2.960000000000001,"[[68.07657109  0.21127381]
 [69.07110086  0.31572737]
 [69.12332764 -0.18153751]
 [68.12879787 -0.28599107]]"
152,Celestial_data for frame:,      ,Sun,"(np.float64(21.87599096303505), np.float64(-12.734221160688023))",moon,"(np.float64(11.45682980307376), np.float64(3.062857090475466))"
152,Diffused UV data in frame (Total_photons):,      ,1100A,188385.73049999998,1500A,114073.8937,2300A,66212.95022
153,21528,69.33529631,0.28984483,8.98,6.7,0.495,A5          ,2.039999999999999,"[[68.69081289  0.27596236]
 [69.68534358  0.38040714]
 [69.73756597 -0.11685821]
 [68.74303528 -0.22130298]]"
153,Celestial_data for frame:,      ,Sun,"(np.float64(21.875998481195484), np.float64(-12.734181576863062))",moon,"(np.float64(11.45691254607561), np.float64(3.0621841753825167))"
153,Diffused UV data in frame (Total_photons):,      ,1100A,201116.33680000002,1500A,131628.17640000003,2300A,76153.41552000001
154,21528,69.33529631,0.28984483,8.98,6.7,0.495,A5          ,2.039999999999999,"[[ 6.93050611e+01  3.40648307e-01]
 [ 7.02995940e+01  4.45072261e-01]
 [ 7.03518060e+01 -5.21941762e-02]
 [ 6.93572731e+01 -1.56618130e-01]]"
154,21696,69.8679562,-0.08431618,7.22,3.62,0.015,K0          ,5.5600000000000005,"[[ 6.93050611e+01  3.40648307e-01]
 [ 7.02995940e+01  4.45072261e-01]
 [ 7.03518060e+01 -5.21941762e-02]
 [ 6.93572731e+01 -1.56618130e-01]]"
154,Celestial_data for frame:,      ,Sun,"(np.float64(21.876005999353247), np.float64(-12.734141992991825))",moon,"(np.float64(11.45699528882504), np.float64(3.061511260027641))"
154,Diffused UV data in frame (Total_photons):,      ,1100A,210083.0848,1500A,132268.2526,2300A,79667.03813999998
155,Empty frame,,,,,,,,[69.91931244  0.40532367]
155,Celestial_data for frame:,      ,Sun,"(np.float64(21.876013517508326), np.float64(-12.734102409074309))",moon,"(np.float64(11.457078031322103), np.float64(3.060838344409655))"
155,Diffused UV data in frame (Total_photons):,      ,1100A,215766.97390000004,1500A,126710.6323,2300A,76995.46083999997
156,Empty frame,,,,,,,,[70.53357076  0.46998124]
156,Celestial_data for frame:,      ,Sun,"(np.float64(21.87602103566073), np.float64(-12.734062825110511))",moon,"(np.float64(11.457160773567006), np.float64(3.0601654285334536))"
156,Diffused UV data in frame (Total_photons):,      ,1100A,282835.4866999999,1500A,165840.82559999998,2300A,98838.26779999999
157,Empty frame,,,,,,,,[71.14784009  0.53461383]
157,Celestial_data for frame:,      ,Sun,"(np.float64(21.876028553810464), np.float64(-12.734023241100434))",moon,"(np.float64(11.457243515559513), np.float64(3.059492512395919))"
157,Diffused UV data in frame (Total_photons):,      ,1100A,315096.54070000007,1500A,186525.4213,2300A,106188.63460000002
158,Empty frame,,,,,,,,[71.76211701  0.59921347]
158,Celestial_data for frame:,      ,Sun,"(np.float64(21.876036071957515), np.float64(-12.733983657044071))",moon,"(np.float64(11.457326257300066), np.float64(3.0588195959983584))"
158,Diffused UV data in frame (Total_photons):,      ,1100A,394189.18559999997,1500A,225621.1295,2300A,130604.09869999996
159,Empty frame,,,,,,,,[72.37640549  0.66377296]
159,Celestial_data for frame:,      ,Sun,"(np.float64(21.87604359010189), np.float64(-12.733944072941435))",moon,"(np.float64(11.457408998788535), np.float64(3.058146679340421))"
159,Diffused UV data in frame (Total_photons):,      ,1100A,421463.8663999999,1500A,231650.15559999994,2300A,144343.74139999994
160,22840,73.71128549,0.46717846,5.98,3.38,0.004,B5V         ,8.04,"[[72.99070951  0.72828512]
 [73.98528194  0.8323316 ]
 [74.03730518  0.33504539]
 [73.04273275  0.2309989 ]]"
160,22904,73.90350897,0.43574281,8.89,2.08,0.052,K5          ,2.219999999999999,"[[72.99070951  0.72828512]
 [73.98528194  0.8323316 ]
 [74.03730518  0.33504539]
 [73.04273275  0.2309989 ]]"
160,Celestial_data for frame:,      ,Sun,"(np.float64(21.876051108243583), np.float64(-12.733904488792517))",moon,"(np.float64(11.45749174002458), np.float64(3.0574737624221586))"
160,Diffused UV data in frame (Total_photons):,      ,1100A,399438.4974,1500A,238214.00980000006,2300A,140491.23929999996
161,22840,73.71128549,0.46717846,5.98,3.38,0.004,B5V         ,8.04,"[[73.60502562  0.79274199]
 [74.59960903  0.89668353]
 [74.6515798   0.39939183]
 [73.65699639  0.29545029]]"
161,22904,73.90350897,0.43574281,8.89,2.08,0.052,K5          ,2.219999999999999,"[[73.60502562  0.79274199]
 [74.59960903  0.89668353]
 [74.6515798   0.39939183]
 [73.65699639  0.29545029]]"
161,23086,74.53123986,0.86586568,8.26,5.07,0.005,A5          ,3.4800000000000004,"[[73.60502562  0.79274199]
 [74.59960903  0.89668353]
 [74.6515798   0.39939183]
 [73.65699639  0.29545029]]"
161,23105,74.57116069,0.45398946,7.2,29.85,0.011,G5          ,5.6,"[[73.60502562  0.79274199]
 [74.59960903  0.89668353]
 [74.6515798   0.39939183]
 [73.65699639  0.29545029]]"
161,Celestial_data for frame:,      ,Sun,"(np.float64(21.87605862638261), np.float64(-12.73386490459732))",moon,"(np.float64(11.457574481008692), np.float64(3.056800845246243))"
161,Diffused UV data in frame (Total_photons):,      ,1100A,357770.7337999998,1500A,248905.78830000004,2300A,144642.30469999998
162,23086,74.53123986,0.86586568,8.26,5.07,0.005,A5          ,3.4800000000000004,"[[74.2193578   0.85713639]
 [75.21395342  0.960961  ]
 [75.26586573  0.46366319]
 [74.27127011  0.35983858]]"
162,23105,74.57116069,0.45398946,7.2,29.85,0.011,G5          ,5.6,"[[74.2193578   0.85713639]
 [75.21395342  0.960961  ]
 [75.26586573  0.46366319]
 [74.27127011  0.35983858]]"
162,Celestial_data for frame:,      ,Sun,"(np.float64(21.876066144518948), np.float64(-12.73382532035584))",moon,"(np.float64(11.45765722174061), np.float64(3.056127927810998))"
162,Diffused UV data in frame (Total_photons):,      ,1100A,333020.7505,1500A,234022.09099999993,2300A,135615.4958
163,23408,75.45979252,0.72216704,5.91,6.55,0.001,K0          ,8.18,"[[74.83371001  0.92146115]
 [75.82831907  1.02515687]
 [75.88016694  0.52785234]
 [74.88555787  0.42415661]]"
163,Celestial_data for frame:,      ,Sun,"(np.float64(21.87607366265262), np.float64(-12.733785736068084))",moon,"(np.float64(11.457739962220684), np.float64(3.055455010116023))"
163,Diffused UV data in frame (Total_photons):,      ,1100A,448370.9082999998,1500A,336403.63320000004,2300A,182974.07000000004
164,Empty frame,,,,,,,,[75.44807877  0.98570833]
164,Celestial_data for frame:,      ,Sun,"(np.float64(21.876081180783608), np.float64(-12.73374615173405))",moon,"(np.float64(11.45782270244828), np.float64(3.0547820921635562))"
164,Diffused UV data in frame (Total_photons):,      ,1100A,544075.4720000001,1500A,386484.26940000005,2300A,221495.47169999997
165,23798,76.70291267,0.67756725,8.19,4.27,0.02,G5          ,3.620000000000001,"[[76.06246803  1.04987077]
 [77.05710767  1.15327285]
 [77.10880871  0.65595303]
 [76.11416907  0.55255095]]"
165,23821,76.81996741,0.99099699,7.47,8.42,0.013,F0V         ,5.0600000000000005,"[[76.06246803  1.04987077]
 [77.05710767  1.15327285]
 [77.10880871  0.65595303]
 [76.11416907  0.55255095]]"
165,23907,77.05231478,1.14342458,9.22,4.78,0.046,G9V         ,1.5599999999999987,"[[76.06246803  1.04987077]
 [77.05710767  1.15327285]
 [77.10880871  0.65595303]
 [76.11416907  0.55255095]]"
165,Celestial_data for frame:,      ,Sun,"(np.float64(21.87608869891192), np.float64(-12.733706567353734))",moon,"(np.float64(11.457905442424101), np.float64(3.0541091739529342))"
165,Diffused UV data in frame (Total_photons):,      ,1100A,576713.4289999998,1500A,337695.24630000006,2300A,199581.91379999992
166,23821,76.81996741,0.99099699,7.47,8.42,0.013,F0V         ,5.0600000000000005,"[[76.67688173  1.11394134]
 [77.67153848  1.2171787 ]
 [77.72315716  0.71985032]
 [76.72850041  0.61661296]]"
166,23907,77.05231478,1.14342458,9.22,4.78,0.046,G9V         ,1.5599999999999987,"[[76.67688173  1.11394134]
 [77.67153848  1.2171787 ]
 [77.72315716  0.71985032]
 [76.72850041  0.61661296]]"
166,24034,77.49893033,1.01521125,9.51,4.6,0.035,G0V         ,0.9800000000000004,"[[76.67688173  1.11394134]
 [77.67153848  1.2171787 ]
 [77.72315716  0.71985032]
 [76.72850041  0.61661296]]"
166,Celestial_data for frame:,      ,Sun,"(np.float64(21.876096217037556), np.float64(-12.733666982927138))",moon,"(np.float64(11.457988182147966), np.float64(3.0534362554848173))"
166,Diffused UV data in frame (Total_photons):,      ,1100A,601548.9715000001,1500A,345267.8581,2300A,196231.48690000002
167,24034,77.49893033,1.01521125,9.51,4.6,0.035,G0V         ,0.9800000000000004,"[[77.29131638  1.17791211]
 [78.28599145  1.28097284]
 [78.33752182  0.78363531]
 [77.34284675  0.68057458]]"
167,24203,77.93896,1.03705465,5.88,3.56,0.011,F5          ,8.24,"[[77.29131638  1.17791211]
 [78.28599145  1.28097284]
 [78.33752182  0.78363531]
 [77.34284675  0.68057458]]"
167,Celestial_data for frame:,      ,Sun,"(np.float64(21.87610373516052), np.float64(-12.733627398454269))",moon,"(np.float64(11.458070921620024), np.float64(3.0527633367591345))"
167,Diffused UV data in frame (Total_photons):,      ,1100A,851250.5160000001,1500A,470105.1324000001,2300A,258779.9251
168,24203,77.93896,1.03705465,5.88,3.56,0.011,F5          ,8.24,"[[77.9057759   1.24177596]
 [78.90047048  1.34464818]
 [78.95190659  0.84730089]
 [77.95721201  0.74442867]]"
168,Celestial_data for frame:,      ,Sun,"(np.float64(21.876111253280797), np.float64(-12.733587813935117))",moon,"(np.float64(11.458153660839807), np.float64(3.0520904177762644))"
168,Diffused UV data in frame (Total_photons):,      ,1100A,938965.2220000002,1500A,528309.8293,2300A,290344.6914
169,24547,78.99014214,1.3275774,8.57,4.61,0.019,A0          ,2.8599999999999994,"[[78.5202642   1.30552578]
 [79.51497948  1.40819761]
 [79.56631539  0.91083997]
 [78.57160011  0.80816814]]"
169,Celestial_data for frame:,      ,Sun,"(np.float64(21.876118771398403), np.float64(-12.733548229369692))",moon,"(np.float64(11.458236399807758), np.float64(3.0514174985363747))"
169,Diffused UV data in frame (Total_photons):,      ,1100A,650661.5957999998,1500A,388030.9412000001,2300A,218784.27519999995
170,Empty frame,,,,,,,,[79.13477774  1.36915369]
170,Celestial_data for frame:,      ,Sun,"(np.float64(21.87612628951333), np.float64(-12.733508644757984))",moon,"(np.float64(11.458319138524088), np.float64(3.0507445790388834))"
170,Diffused UV data in frame (Total_photons):,      ,1100A,939624.6264000002,1500A,574695.8247999998,2300A,318931.79920000007
171,24970,80.22047148,1.01662649,9.15,5.75,0.029,A1V         ,1.6999999999999993,"[[79.74932042  1.4326526 ]
 [80.74408064  1.53488813]
 [80.79519841  1.03750802]
 [79.80043819  0.93527249]]"
171,25174,80.77307391,1.05692656,7.08,4.35,0.008,A0...       ,5.84,"[[79.74932042  1.4326526 ]
 [80.74408064  1.53488813]
 [80.79519841  1.03750802]
 [79.80043819  0.93527249]]"
171,Celestial_data for frame:,      ,Sun,"(np.float64(21.876133807625585), np.float64(-12.733469060099997))",moon,"(np.float64(11.458401876988253), np.float64(3.050071659285995))"
171,Diffused UV data in frame (Total_photons):,      ,1100A,1109857.6930000004,1500A,715658.8829999999,2300A,387755.49539999996
172,25174,80.77307391,1.05692656,7.08,4.35,0.008,A0...       ,5.84,"[[80.36389611  1.49601542]
 [81.35868054  1.59801509]
 [81.40968038  1.10062287]
 [80.41489594  0.99862321]]"
172,25179,80.79228101,1.13962542,7.99,3.93,0.021,B6V         ,4.02,"[[80.36389611  1.49601542]
 [81.35868054  1.59801509]
 [81.40968038  1.10062287]
 [80.41489594  0.99862321]]"
172,Celestial_data for frame:,      ,Sun,"(np.float64(21.87614132573516), np.float64(-12.733429475395734))",moon,"(np.float64(11.45848461520099), np.float64(3.0493987392773865))"
172,Diffused UV data in frame (Total_photons):,      ,1100A,950991.7005000002,1500A,642941.0497000001,2300A,349158.0506
173,25582,82.00612814,1.29824815,6.41,2.81,0.006,B2V         ,7.18,"[[80.97850124  1.55923434]
 [81.97331104  1.66098636]
 [82.02418705  1.16358146]
 [81.02937726  1.06182944]]"
173,Celestial_data for frame:,      ,Sun,"(np.float64(21.876148843842063), np.float64(-12.733389890645194))",moon,"(np.float64(11.458567353161655), np.float64(3.0487258190135935))"
173,Diffused UV data in frame (Total_photons):,      ,1100A,837979.2955000004,1500A,556131.7180000002,2300A,300315.64700000006
174,25582,82.00612814,1.29824815,6.41,2.81,0.006,B2V         ,7.18,"[[81.59314214  1.62230254]
 [82.58797843  1.72379517]
 [82.63872475  1.22637702]
 [81.64388846  1.12488439]]"
174,25645,82.17536047,1.22703145,7.47,9.63,0.01,A2          ,5.0600000000000005,"[[81.59314214  1.62230254]
 [82.58797843  1.72379517]
 [82.63872475  1.22637702]
 [81.64388846  1.12488439]]"
174,25648,82.18869193,1.64393563,6.91,3.3,0.006,B3V:n       ,6.18,"[[81.59314214  1.62230254]
 [82.58797843  1.72379517]
 [82.63872475  1.22637702]
 [81.64388846  1.12488439]]"
174,Celestial_data for frame:,      ,Sun,"(np.float64(21.876156361946283), np.float64(-12.733350305848374))",moon,"(np.float64(11.458650090870384), np.float64(3.048052898494629))"
174,Diffused UV data in frame (Total_photons):,      ,1100A,1227797.3239999998,1500A,778304.0763999999,2300A,407950.669
175,25828,82.71897129,1.61136168,8.55,2.39,0.022,A0...       ,2.8999999999999986,"[[82.20781522  1.68521224]
 [83.20267913  1.78643375]
 [83.25328989  1.28900179]
 [82.25842597  1.18778028]]"
175,25881,82.87453044,1.69003649,7.53,4.28,0.005,B3V         ,4.9399999999999995,"[[82.20781522  1.68521224]
 [83.20267913  1.78643375]
 [83.25328989  1.28900179]
 [82.25842597  1.18778028]]"
175,Celestial_data for frame:,      ,Sun,"(np.float64(21.876163880047827), np.float64(-12.733310721005282))",moon,"(np.float64(11.458732828327511), np.float64(3.047379977719669))"
175,Diffused UV data in frame (Total_photons):,      ,1100A,2005745.5720000002,1500A,1154018.4660000002,2300A,615022.5448
176,25881,82.87453044,1.69003649,7.53,4.28,0.005,B3V         ,4.9399999999999995,"[[82.82252428  1.74795641]
 [83.81741693  1.84889511]
 [83.86788628  1.35144879]
 [82.87299363  1.25051008]]"
176,26098,83.48993773,1.40764674,6.58,2.46,0.003,B2V         ,6.84,"[[82.82252428  1.74795641]
 [83.81741693  1.84889511]
 [83.86788628  1.35144879]
 [82.87299363  1.25051008]]"
176,26143,83.60819098,1.36028961,8.62,3.29,0.009,B9          ,2.7600000000000016,"[[82.82252428  1.74795641]
 [83.81741693  1.84889511]
 [83.86788628  1.35144879]
 [82.87299363  1.25051008]]"
176,Celestial_data for frame:,      ,Sun,"(np.float64(21.876171398146692), np.float64(-12.733271136115912))",moon,"(np.float64(11.458815565533055), np.float64(3.0467070566896512))"
176,Diffused UV data in frame (Total_photons):,      ,1100A,1696111.6929999997,1500A,975269.0199999997,2300A,529117.1373999999
177,26098,83.48993773,1.40764674,6.58,2.46,0.003,B2V         ,6.84,"[[83.43727314  1.81052805]
 [84.43219561  1.91117228]
 [84.48251773  1.41371104]
 [83.48759525  1.31306681]]"
177,26143,83.60819098,1.36028961,8.62,3.29,0.009,B9          ,2.7600000000000016,"[[83.43727314  1.81052805]
 [84.43219561  1.91117228]
 [84.48251773  1.41371104]
 [83.48759525  1.31306681]]"
177,26305,84.02682037,1.82926423,9.05,0.93,0.022,A2          ,1.8999999999999986,"[[83.43727314  1.81052805]
 [84.43219561  1.91117228]
