Wavelength,Spectrum
1405.0,4.2083179706831796e+21
1415.0,4.1604464761217373e+21
1425.0,4.3033560248255203e+21
1435.0,4.3480697478124426e+21
1442.0,4.547952904736348e+21
1447.0,4.49054195115406e+21
1455.0,4.40315101932927e+21
1465.0,4.1194532731597934e+21
1475.0,4.140112745525616e+21
1485.0,4.091201501645835e+21
1495.0,4.1026850181289324e+21
1505.0,3.8199636848480847e+21
1512.0,3.4334070686631786e+21
1517.0,3.626972792508502e+21
1525.0,3.729009475039235e+21
1535.0,3.3352245710117027e+21
1545.0,3.446809744024843e+21
1555.0,3.290207528736518e+21
1565.0,3.395461408648302e+21
1575.0,3.605340216653709e+21
1585.0,3.659293238426536e+21
1595.0,3.7106131884466567e+21
1605.0,3.6780719258343026e+21
1615.0,3.698946467909686e+21
1625.0,3.552348096526396e+21
1635.0,3.757157124026245e+21
1645.0,3.7541385563305447e+21
1655.0,3.5405075940710217e+21
1665.0,3.837674135623939e+21
1672.0,3.684689099666974e+21
1677.0,3.7868812846554205e+21
1685.0,3.8592723210079384e+21
1695.0,3.661439403284015e+21
1705.0,3.505194309910835e+21
1715.0,3.3154216188256495e+21
1725.0,3.297676611048988e+21
1735.0,3.490091794403984e+21
1745.0,3.3723142578550184e+21
1755.0,3.511462252017176e+21
1765.0,3.287113113012118e+21
1775.0,3.2956377755136195e+21
1785.0,3.354828301351747e+21
1795.0,3.512062961704436e+21
1805.0,3.531628772076049e+21
1815.0,3.190911697024925e+21
1825.0,3.3434775274153024e+21
1835.0,3.2005525103551437e+21
1845.0,2.967226201163334e+21
1855.0,2.870731040149892e+21
1865.0,2.95458887605862e+21
1875.0,3.241871456705158e+21
1885.0,2.9219245552106136e+21
1895.0,2.7469479773539664e+21
1905.0,3.002302342699895e+21
1915.0,2.818311105982999e+21
1925.0,2.749059595730027e+21
1935.0,2.890559280946193e+21
1945.0,2.9448441311688157e+21
1955.0,2.7202196245094324e+21
1967.0,2.9793968303550974e+21
1976.0,3.0992090466335793e+21
1984.0,2.885994188177532e+21
1995.0,2.8238016248109854e+21
2005.0,2.934286814486537e+21
2015.0,2.843193505992754e+21
2025.0,3.023723498911143e+21
2035.0,2.7852198338998074e+21
2045.0,2.851911361921402e+21
2055.0,2.7554317566561805e+21
2065.0,2.8040871730505927e+21
2074.0,2.95004352235628e+21
2078.0,2.7100790717627236e+21
2085.0,2.8457444156560376e+21
2095.0,2.68986907636537e+21
2105.0,2.7639220324900526e+21
2115.0,2.775715168161421e+21
2125.0,2.830483717674926e+21
2135.0,2.7425765653029e+21
2145.0,2.6686374010462693e+21
2155.0,2.7805290920509954e+21
2165.0,2.7427915047338786e+21
2175.0,2.7224607632624923e+21
2185.0,2.6479557141592267e+21
2195.0,2.715579629405109e+21
2205.0,2.668011547997243e+21
2215.0,2.6114981924027027e+21
2225.0,2.529046884121622e+21
2235.0,2.60682009809575e+21
2245.0,2.583003003045215e+21
2255.0,2.491868684310298e+21
2265.0,2.555898600264078e+21
2275.0,2.5643065254687146e+21
2285.0,2.58424513407207e+21
2295.0,2.479487448057301e+21
2305.0,2.480091267842266e+21
2315.0,2.407432163886534e+21
2325.0,2.386965598496812e+21
2335.0,2.2983314366118117e+21
2345.0,2.2785253998173403e+21
2355.0,2.3209950928376986e+21
2365.0,2.2590862153724904e+21
2375.0,2.2731425262977147e+21
2385.0,2.21034228196415e+21
2395.0,2.2847143890569703e+21
2405.0,2.201510800050119e+21
2415.0,2.224404912614386e+21
2425.0,2.2520119855946014e+21
2435.0,2.1673986480042242e+21
2445.0,2.2211239242042014e+21
2455.0,2.2115846047675512e+21
2465.0,2.1800770132898713e+21
2475.0,2.1419819601545192e+21
2485.0,2.1914814474368597e+21
2495.0,2.1182819280973057e+21
2505.0,2.1790306642689477e+21
2513.0,2.0731950189559556e+21
2518.0,2.1473600731652838e+21
2525.0,2.0735176319358072e+21
2535.0,2.0624988256287622e+21
2545.0,2.0175416123763655e+21
2555.0,2.0787710057126185e+21
2565.0,2.0544765286686607e+21
2575.0,2.0999266319208607e+21
2585.0,2.0982766557007016e+21
2595.0,2.0916294427018807e+21
2605.0,2.0634595233599744e+21
2615.0,2.0531962709269293e+21
2625.0,2.0444532934844773e+21
2635.0,2.0439128906430035e+21
2645.0,2.0784233132155973e+21
2655.0,2.0694967906483254e+21
2665.0,2.0099016721309376e+21
2675.0,2.036045368684433e+21
2685.0,2.024985361978074e+21
2695.0,1.9831196946799432e+21
2705.0,1.9853480013972523e+21
2715.0,1.9583604589089092e+21
2725.0,1.9380107517890215e+21
2735.0,1.965870694688036e+21
2745.0,1.881086682444818e+21
2755.0,1.880972890981359e+21
2765.0,1.889548230232955e+21
2775.0,1.919187857459756e+21
2785.0,1.9032158485348208e+21
2795.0,1.8305379856770324e+21
2805.0,1.8725523226853746e+21
2815.0,1.88456680470228e+21
2825.0,1.8591154473752283e+21
2835.0,1.794007765032629e+21
2845.0,1.800335834750557e+21
2855.0,1.8066639044684853e+21
2865.0,1.8292926013269504e+21
2875.0,1.803871214142675e+21
2885.0,1.8001145735716085e+21
2895.0,1.7909809121046128e+21
2910.0,1.78462382121414e+21
2930.0,1.7533608221101887e+21
2950.0,1.7224360953907475e+21
2970.0,1.7177788035793863e+21
2990.0,1.6915422847498741e+21
3010.0,1.6790714330160224e+21
3030.0,1.6722224512653695e+21
3050.0,1.6491323285053574e+21
3070.0,1.629670071399932e+21
3090.0,1.6084461290452434e+21
3110.0,1.5899557113219486e+21
3130.0,1.575644538672149e+21
3150.0,1.5576344475619075e+21
3170.0,1.5358610832037773e+21
3190.0,1.5032016688413795e+21
3210.0,1.501465149611027e+21
3230.0,1.4867253624488644e+21
3250.0,1.4712762751644727e+21
3270.0,1.45655728361984e+21
3290.0,1.4396756878408635e+21
3310.0,1.4272932131321518e+21
3330.0,1.4104451895773708e+21
3350.0,1.3918086765619344e+21
3370.0,1.3786007167020305e+21
3390.0,1.3644943686864577e+21
3410.0,1.3507716817897477e+21
3430.0,1.3313727659691339e+21
3450.0,1.3136182065876042e+21
3470.0,1.3021485894536114e+21
3490.0,1.2882528258421275e+21
3510.0,1.2783275399221386e+21
3530.0,1.2673126686756218e+21
3550.0,1.2545192758983524e+21
3570.0,1.2460145561347186e+21
3590.0,1.224626258447608e+21
3610.0,1.2131914807195476e+21
3630.0,1.2015544070564487e+21
3640.0,1.202103134780241e+21
3650.0,1.189253549856504e+21
3670.0,1.1820815267845864e+21
3690.0,1.1600641429548161e+21
3710.0,1.1323439102813464e+21
3730.0,1.1037854138270603e+21
3750.0,1.2163833312695796e+21
3770.0,1.2426520906091468e+21
3790.0,1.3453217795350061e+21
