Wavelength,Spectrum
1545.0,1.3761844764541826e+20
1555.0,1.1226223262531446e+20
1565.0,9.856929491364517e+19
1575.0,1.2127325218169289e+20
1585.0,1.385761924628669e+20
1595.0,1.497353419794371e+20
1605.0,1.4103503633578217e+20
1615.0,1.4017812339845431e+20
1625.0,1.2471228307735013e+20
1635.0,1.3085449340496149e+20
1645.0,1.4423794994476148e+20
1655.0,1.1738917022895055e+20
1665.0,1.4230760420213473e+20
1672.0,9.816324271978681e+19
1677.0,1.3527605037010965e+20
1685.0,1.5296480692989025e+20
1695.0,1.3844248749330229e+20
1705.0,1.3257653755197812e+20
1715.0,1.3237835075311991e+20
1725.0,1.31078283283098e+20
1735.0,1.412708375350616e+20
1745.0,1.3866532910924333e+20
1755.0,1.551034542681271e+20
1765.0,1.2954304678859366e+20
1775.0,1.4778192185672004e+20
1785.0,1.4737322085046224e+20
1795.0,1.6363149227960068e+20
1805.0,1.5472983896310258e+20
1815.0,1.5466915018259097e+20
1825.0,1.482528920804819e+20
1835.0,1.4338103700743365e+20
1845.0,1.320322350517647e+20
1855.0,1.4083937823611196e+20
1865.0,1.4242392436478194e+20
1875.0,1.5029955798575586e+20
1885.0,1.484795267452049e+20
1895.0,1.4842863667404675e+20
1905.0,1.4102270892724075e+20
1915.0,1.4878455108475542e+20
1925.0,1.5077843039448023e+20
1935.0,1.46424010392773e+20
1945.0,1.555418674898437e+20
1955.0,1.5349899463335173e+20
1967.0,1.6040992951411e+20
1976.0,1.5914520061524017e+20
1984.0,1.5414545658075965e+20
1995.0,1.497031010647903e+20
2005.0,1.486789778936571e+20
2015.0,1.4152275919166443e+20
2025.0,1.4350525935504333e+20
2035.0,1.4730146901100321e+20
2045.0,1.5371361797693178e+20
2055.0,1.4654064664281873e+20
2065.0,1.4464285790223729e+20
2074.0,1.5327115883651442e+20
2078.0,1.5724500961043012e+20
2085.0,1.5540215685970765e+20
2095.0,1.50055222426717e+20
2105.0,1.462470014496142e+20
2115.0,1.4680805658194798e+20
2125.0,1.4951724167447357e+20
2135.0,1.2751901274105214e+20
2145.0,1.4319517761711687e+20
2155.0,1.4577002556528083e+20
2165.0,1.3891883120283866e+20
2175.0,1.3697552587687351e+20
2185.0,1.376881765255269e+20
2195.0,1.4639429817731423e+20
2205.0,1.4064909362221621e+20
2215.0,1.2902061753635632e+20
2225.0,1.267899255476769e+20
2235.0,1.4171494032995117e+20
2245.0,1.2767414843623494e+20
2255.0,1.2537748900748896e+20
2265.0,1.2753718776646577e+20
2275.0,1.3572271347292706e+20
2285.0,1.4047951273292209e+20
2295.0,1.3233122212200387e+20
2305.0,1.2952721080992891e+20
2315.0,1.2520111223912713e+20
2325.0,1.2515401521675095e+20
2335.0,1.182526261754273e+20
2345.0,1.100422559994441e+20
2355.0,1.2587564274752168e+20
2365.0,1.1139940885363473e+20
2375.0,1.1891207931491348e+20
2385.0,1.0457663074831752e+20
2395.0,1.1620400052828265e+20
2405.0,1.1042522749146418e+20
2415.0,1.1431945584969825e+20
2425.0,1.2245794775126303e+20
2435.0,1.1717498940772837e+20
2445.0,1.2594097801279118e+20
2455.0,1.2128795024572301e+20
2465.0,1.2139241713092659e+20
2475.0,1.1670594731709733e+20
2485.0,1.2382262348553791e+20
2495.0,1.1973103015568171e+20
2505.0,1.3253130544525304e+20
2513.0,1.191014852058414e+20
2518.0,1.2182168910507862e+20
2525.0,1.13732197072029e+20
2535.0,1.1258005850450412e+20
2545.0,1.1291153935930887e+20
2555.0,1.207851500209324e+20
2565.0,1.2046334144052168e+20
2575.0,1.2928385512182537e+20
2585.0,1.2941006882004561e+20
2595.0,1.2728589828465995e+20
2605.0,1.2209488976534833e+20
2615.0,1.2143945093582307e+20
2625.0,1.2893995203225967e+20
2635.0,1.2989757041474893e+20
2645.0,1.4390112721292211e+20
2655.0,1.4209538312278322e+20
2665.0,1.307025818012434e+20
2675.0,1.3692574211161008e+20
2685.0,1.3609667647408991e+20
2695.0,1.3120279010936634e+20
2705.0,1.3485318864839914e+20
2715.0,1.2870942949253513e+20
2725.0,1.3037214403485368e+20
2735.0,1.4042922322782106e+20
2745.0,1.2048325494662704e+20
2755.0,1.2184524393801469e+20
2765.0,1.2604563455043384e+20
2775.0,1.3527292110486453e+20
2785.0,1.3267932917396962e+20
2795.0,1.031532891928814e+20
2805.0,1.1611243000893779e+20
2815.0,1.3928710463082856e+20
2825.0,1.4149636589388987e+20
2835.0,1.3613669313873976e+20
2845.0,1.3158098868166908e+20
2855.0,1.2834352672003395e+20
2865.0,1.3676226170910697e+20
2875.0,1.3311388612942453e+20
2885.0,1.3636734211342369e+20
2895.0,1.3145938985946694e+20
2910.0,1.448707569165543e+20
2930.0,1.3979097955277408e+20
2950.0,1.4022300780904102e+20
2970.0,1.4256306603760076e+20
2990.0,1.4378771505434105e+20
3010.0,1.4663332346805833e+20
3030.0,1.4557721225219711e+20
3050.0,1.4468711013802698e+20
3070.0,1.4367569368031337e+20
3090.0,1.4592048316696586e+20
3110.0,1.4322773461916215e+20
3130.0,1.431000985276487e+20
3150.0,1.4528894054476702e+20
3170.0,1.4482865407507438e+20
3190.0,1.4053947451241713e+20
3210.0,1.43612223330695e+20
3230.0,1.4146453589286111e+20
3250.0,1.4314175884677071e+20
3270.0,1.4389859851373412e+20
3290.0,1.4527787748581958e+20
3310.0,1.4605640074831993e+20
3330.0,1.4376015223319205e+20
3350.0,1.4218812316550254e+20
3370.0,1.4278135599500342e+20
3390.0,1.4219286447648001e+20
3410.0,1.446269903148327e+20
3430.0,1.4465126582703732e+20
3450.0,1.442515417028969e+20
3470.0,1.4311350063334502e+20
3490.0,1.4301172049102868e+20
3510.0,1.4440819461759246e+20
3530.0,1.4498555985968872e+20
3550.0,1.452010682479846e+20
3570.0,1.4349141472698909e+20
3590.0,1.4334209503993869e+20
3610.0,1.432506193468134e+20
3630.0,1.431722296719859e+20
3640.0,1.427842639990696e+20
3650.0,1.4539166894927885e+20
3670.0,1.452603030264631e+20
3690.0,1.405466813051029e+20
3710.0,1.435365520074946e+20
3730.0,1.4713994835037078e+20
3750.0,1.8815892614084293e+20
3770.0,2.036528982404135e+20
3790.0,2.5780341091408285e+20
