Wavelength,Spectrum
1512.0,4.417930810512586e+20
1517.0,4.864094495240355e+20
1525.0,4.5002627273741337e+20
1535.0,4.2046925619127235e+20
1545.0,4.7956464012704304e+20
1555.0,4.2358840663964975e+20
1565.0,3.938616511605154e+20
1575.0,4.177853580906266e+20
1585.0,4.617202421322421e+20
1595.0,4.795564218546821e+20
1605.0,4.5161650843925637e+20
1615.0,4.582078789601333e+20
1625.0,4.202619028578577e+20
1635.0,4.389723803245431e+20
1645.0,4.5476031370471657e+20
1655.0,4.001903530532405e+20
1665.0,4.476584620352656e+20
1672.0,3.5779323420531746e+20
1677.0,4.302117652052547e+20
1685.0,4.7327481698433316e+20
1695.0,4.4575909285769164e+20
1705.0,4.2025684545948176e+20
1715.0,4.001707556345337e+20
1725.0,3.971606553386381e+20
1735.0,4.21289819077773e+20
1745.0,4.194157368920789e+20
1755.0,4.590973488995064e+20
1765.0,3.990059735710689e+20
1775.0,4.357154157704206e+20
1785.0,4.426838785577055e+20
1795.0,4.756887764466617e+20
1805.0,4.607662903635754e+20
1815.0,4.516155601770609e+20
1825.0,4.410667754269902e+20
1835.0,4.2596696431334654e+20
1845.0,3.994791564066202e+20
1855.0,4.0785958160299524e+20
1865.0,4.1265209873902056e+20
1875.0,4.463944285286724e+20
1885.0,4.303046316829334e+20
1895.0,4.2072749959584514e+20
1905.0,4.2138211659813434e+20
1915.0,4.2504683389631916e+20
1925.0,4.261711567727762e+20
1935.0,4.3095387519944806e+20
1945.0,4.412962548782997e+20
1955.0,4.281163586231323e+20
1967.0,4.5461914907254745e+20
1976.0,4.6107137792060555e+20
1984.0,4.4249403646616764e+20
1995.0,4.253989552582458e+20
2005.0,4.3450258842238406e+20
2015.0,4.066072433301466e+20
2025.0,4.308998242543049e+20
2035.0,4.2132079564282574e+20
2045.0,4.350263452416951e+20
2055.0,4.144190272966239e+20
2065.0,4.148691357520849e+20
2074.0,4.3070637876642415e+20
2078.0,4.339016430603599e+20
2085.0,4.3681318730540384e+20
2095.0,4.1851235910717184e+20
2105.0,4.1558633805927665e+20
2115.0,4.159561603155193e+20
2125.0,4.210126104292903e+20
2135.0,3.749447686226111e+20
2145.0,4.077536923244985e+20
2155.0,4.168750263829527e+20
2165.0,3.977321413551223e+20
2175.0,3.913193602143967e+20
2185.0,3.87040801188329e+20
2195.0,4.090714606888363e+20
2205.0,3.935107941481827e+20
2215.0,3.6827026711592914e+20
2225.0,3.548823853525502e+20
2235.0,3.905285095433549e+20
2245.0,3.556596442654566e+20
2255.0,3.4954588180371e+20
2265.0,3.5868491675648007e+20
2275.0,3.765201482167246e+20
2285.0,3.85975586655391e+20
2295.0,3.6894890676050415e+20
2305.0,3.54090586419313e+20
2315.0,3.40552879229046e+20
2325.0,3.412890467801476e+20
2335.0,3.2327206506576675e+20
2345.0,3.086460689624715e+20
2355.0,3.370579008638546e+20
2365.0,3.072416926509453e+20
2375.0,3.1995156694454626e+20
2385.0,2.906916725529933e+20
2395.0,3.209804314266569e+20
2405.0,3.0392403931631124e+20
2415.0,3.129739376227049e+20
2425.0,3.2806711090098006e+20
2435.0,3.129489667182236e+20
2445.0,3.3664635507101034e+20
2455.0,3.2390013072658216e+20
2465.0,3.264661282275882e+20
2475.0,3.133959142996996e+20
2485.0,3.3524166267208565e+20
2495.0,3.2460342518823997e+20
2505.0,3.499751284908701e+20
2513.0,3.213849600792546e+20
2518.0,3.3077939365001095e+20
2525.0,3.0999007258088466e+20
2535.0,3.123395502139196e+20
2545.0,3.0810145037485965e+20
2555.0,3.249795691924525e+20
2565.0,3.213869198211252e+20
2575.0,3.436391565879796e+20
2585.0,3.410516651438757e+20
2595.0,3.394181254684385e+20
2605.0,3.254107124040036e+20
2615.0,3.2484143899930886e+20
2625.0,3.3570852375966705e+20
2635.0,3.386531939640736e+20
2645.0,3.641838892281482e+20
2655.0,3.585113847747047e+20
2665.0,3.344220480477805e+20
2675.0,3.493745624337242e+20
2685.0,3.4558846757451615e+20
2695.0,3.359718245626158e+20
2705.0,3.447426176961358e+20
2715.0,3.3056989092228655e+20
2725.0,3.340269387996582e+20
2735.0,3.5461750411260894e+20
2745.0,3.133987590862861e+20
2755.0,3.124504968907924e+20
2765.0,3.221496387137007e+20
2775.0,3.396295879380336e+20
2785.0,3.385646894924941e+20
2795.0,2.9401691198519132e+20
2805.0,3.1865307991151686e+20
2815.0,3.461267644141581e+20
2825.0,3.477135231546176e+20
2835.0,3.335313137588134e+20
2845.0,3.228374448928322e+20
2855.0,3.209039382762204e+20
2865.0,3.354306829363874e+20
2875.0,3.2678695693706356e+20
2885.0,3.3375984494792743e+20
2895.0,3.2521695082872445e+20
2910.0,3.489775566612107e+20
2930.0,3.374839866770297e+20
2950.0,3.379227159861449e+20
2970.0,3.3946269379162676e+20
2990.0,3.396694149502443e+20
3010.0,3.463179972902493e+20
3030.0,3.4325574257360155e+20
3050.0,3.393514310273554e+20
3070.0,3.363365894204824e+20
3090.0,3.3891839129141327e+20
3110.0,3.322647515530323e+20
3130.0,3.30641958849144e+20
3150.0,3.325555519596504e+20
3170.0,3.296570305154246e+20
3190.0,3.2084704254449084e+20
3210.0,3.2590254439606636e+20
3230.0,3.222157009799868e+20
3250.0,3.223617333580928e+20
3270.0,3.22485007443507e+20
3290.0,3.223775377280177e+20
3310.0,3.226632807362598e+20
3330.0,3.1808696738080706e+20
3350.0,3.144911571354948e+20
3370.0,3.1381220140352143e+20
3390.0,3.109598287194762e+20
3410.0,3.134411147976848e+20
3430.0,3.118101038214356e+20
3450.0,3.105748342681058e+20
3470.0,3.075492456896838e+20
3490.0,3.0623305776233854e+20
3510.0,3.068785082300712e+20
3530.0,3.0661868438850594e+20
3550.0,3.052139919895812e+20
3570.0,3.028711521919148e+20
3590.0,3.01163648065229e+20
3610.0,2.998746436541545e+20
3630.0,2.9786432779970786e+20
3640.0,2.97534332555676e+20
3650.0,3.018128915817437e+20
3670.0,3.004505548942177e+20
3690.0,2.9135735261422987e+20
3710.0,2.9481282005460904e+20
3730.0,2.997033242841687e+20
3750.0,3.738523705734023e+20
3770.0,3.9395932216665126e+20
3790.0,4.6768797221588265e+20
