Wavelength,Spectrum
1415.0,2.5959184486473395e+21
1425.0,2.7070514449313783e+21
1435.0,2.691575921614196e+21
1442.0,2.8542073136481635e+21
1447.0,2.8503825977841906e+21
1455.0,2.798995063928909e+21
1465.0,2.642266170116879e+21
1475.0,2.6080844784387233e+21
1485.0,2.597603140063726e+21
1495.0,2.637777848817403e+21
1505.0,2.4984368586689316e+21
1512.0,2.272051331423809e+21
1517.0,2.4234162264933804e+21
1525.0,2.430411749720089e+21
1535.0,2.2173372339880568e+21
1545.0,2.3401973070150613e+21
1555.0,2.2069063490284424e+21
1565.0,2.2230775065682588e+21
1575.0,2.3418283179913107e+21
1585.0,2.4077989830596205e+21
1595.0,2.461306129217132e+21
1605.0,2.381361433858439e+21
1615.0,2.4104919182254245e+21
1625.0,2.2898160708223005e+21
1635.0,2.40933516983928e+21
1645.0,2.415751744433379e+21
1655.0,2.2306034842078662e+21
1665.0,2.4461750899834403e+21
1672.0,2.3190496604104357e+21
1677.0,2.390654406287339e+21
1685.0,2.474493428188598e+21
1695.0,2.3520222051711902e+21
1705.0,2.2430224891119353e+21
1715.0,2.1130664544639247e+21
1725.0,2.1013965081159732e+21
1735.0,2.2232608441374493e+21
1745.0,2.1577516606020683e+21
1755.0,2.2732973381171056e+21
1765.0,2.0876403861517118e+21
1775.0,2.1443527875947987e+21
1785.0,2.1857727362592588e+21
1795.0,2.2853940738634938e+21
1805.0,2.2810100146751603e+21
1815.0,2.1043265685079515e+21
1825.0,2.1689917284926536e+21
1835.0,2.0787930284572903e+21
1845.0,1.9443263629094947e+21
1855.0,1.8704314512932455e+21
1865.0,1.9288538101058222e+21
1875.0,2.121736662417216e+21
1885.0,1.9411970992827327e+21
1895.0,1.8400838251116694e+21
1905.0,1.990696232547187e+21
1915.0,1.8861377590728144e+21
1925.0,1.8533943433463514e+21
1935.0,1.9315248269116564e+21
1945.0,1.964868808290674e+21
1955.0,1.8328423419097928e+21
1967.0,1.9970414480593852e+21
1976.0,2.0686377725183493e+21
1984.0,1.9403013116008493e+21
1995.0,1.885477217126032e+21
2005.0,1.9494310997480359e+21
2015.0,1.8725333574414644e+21
2025.0,2.00344087159952e+21
2035.0,1.867962733659185e+21
2045.0,1.908169050748119e+21
2055.0,1.8291598446195814e+21
2065.0,1.8720023306119883e+21
2074.0,1.9522732737229753e+21
2078.0,1.8364956009639209e+21
2085.0,1.9085862861141364e+21
2095.0,1.8051657349616018e+21
2105.0,1.8443889354792105e+21
2115.0,1.8491398146498148e+21
2125.0,1.8834067639497924e+21
2135.0,1.7991409380038706e+21
2145.0,1.795363779972185e+21
2155.0,1.8568649922874712e+21
2165.0,1.8107351977552784e+21
2175.0,1.7970991877886706e+21
2185.0,1.751490849060675e+21
2195.0,1.8052983180990588e+21
2205.0,1.7647349110577378e+21
2215.0,1.7153272001814303e+21
2225.0,1.649928717027621e+21
2235.0,1.737880125681355e+21
2245.0,1.6874672556640489e+21
2255.0,1.632259430237812e+21
2265.0,1.6709992846732412e+21
2275.0,1.6999496378616062e+21
2285.0,1.7175334873908026e+21
2295.0,1.656860603698371e+21
2305.0,1.6247367346474545e+21
2315.0,1.5747094888287647e+21
2325.0,1.568283432017302e+21
2335.0,1.5071268421559266e+21
2345.0,1.4814122314643226e+21
2355.0,1.5230133948044314e+21
2365.0,1.4653410841796868e+21
2375.0,1.4867012744649916e+21
2385.0,1.4237559942630967e+21
2395.0,1.501946169694546e+21
2405.0,1.4376716937343869e+21
2415.0,1.4572371387595408e+21
2425.0,1.4858067471272426e+21
2435.0,1.4220474936266352e+21
2445.0,1.4784307982219377e+21
2455.0,1.454989855874341e+21
2465.0,1.4468915971952245e+21
2475.0,1.4103598459797766e+21
2485.0,1.4685281455757528e+21
2495.0,1.4261730663518298e+21
2505.0,1.4719542675632032e+21
2513.0,1.3992875572803136e+21
2518.0,1.4442547318273068e+21
2525.0,1.379631460614526e+21
2535.0,1.3818902213664878e+21
2545.0,1.3504979501026483e+21
2555.0,1.3979613694603074e+21
2565.0,1.3817043625830588e+21
2575.0,1.429740796909879e+21
2585.0,1.4272856939945426e+21
2595.0,1.4298542201947365e+21
2605.0,1.395511324347939e+21
2615.0,1.389296413918673e+21
2625.0,1.3901286189362347e+21
2635.0,1.3945915100183098e+21
2645.0,1.432991703712227e+21
2655.0,1.4226322553138564e+21
2665.0,1.3772797732018447e+21
2675.0,1.402909665997181e+21
2685.0,1.3913499794302553e+21
2695.0,1.3677392533411154e+21
2705.0,1.3724723460462228e+21
2715.0,1.345107134444613e+21
2725.0,1.335246472163368e+21
2735.0,1.3652168759011023e+21
2745.0,1.2912514208601615e+21
2755.0,1.287595665271899e+21
2765.0,1.3041553724118485e+21
2775.0,1.328344648691524e+21
2785.0,1.3245045592265909e+21
2795.0,1.262293761551807e+21
2805.0,1.3003245058208894e+21
2815.0,1.3165274052112813e+21
2825.0,1.300845045022206e+21
2835.0,1.2561639359836345e+21
2845.0,1.2447676060140996e+21
2855.0,1.254918436527166e+21
2865.0,1.2759768109875973e+21
2875.0,1.256984757606636e+21
2885.0,1.2597154950046367e+21
2895.0,1.2549311963432681e+21
2910.0,1.262721111714576e+21
2930.0,1.2378735405913643e+21
2950.0,1.22096033647713e+21
2970.0,1.2166583273062728e+21
2990.0,1.2019799211813112e+21
3010.0,1.2014570521377112e+21
3030.0,1.1952655321759343e+21
3050.0,1.178667844581069e+21
3070.0,1.1656304420423643e+21
3090.0,1.1574013602004258e+21
3110.0,1.1409067808206904e+21
3130.0,1.1318204695494339e+21
3150.0,1.1211303937322346e+21
3170.0,1.1084092044200992e+21
3190.0,1.0835393192460689e+21
3210.0,1.084650747071591e+21
3230.0,1.0756858762753931e+21
3250.0,1.0661153820236735e+21
3270.0,1.0577921686464265e+21
3290.0,1.0478309903701633e+21
3310.0,1.040181043151717e+21
3330.0,1.0287829315618825e+21
3350.0,1.0161135164552892e+21
3370.0,1.0072668623461296e+21
3390.0,9.97814584781448e+20
3410.0,9.896892421156608e+20
3430.0,9.783638306274808e+20
3450.0,9.677110531233043e+20
3470.0,9.588429050710469e+20
3490.0,9.504697498848374e+20
3510.0,9.437124334797491e+20
3530.0,9.357002501026242e+20
3550.0,9.273119227212867e+20
3570.0,9.201234631046471e+20
3590.0,9.07576057733874e+20
3610.0,9.005367913693256e+20
3630.0,8.919866272399572e+20
3640.0,8.909922162842827e+20
3650.0,8.846717326639187e+20
3670.0,8.793108903853938e+20
3690.0,8.612420703376595e+20
3710.0,8.46208953665099e+20
3730.0,8.293128178657916e+20
3750.0,9.34038262561322e+20
3770.0,9.609461506206521e+20
3790.0,1.05637103970278e+21
