Wavelength,Spectrum
1345.0,1.610421064878101e+22
1355.0,1.59755307029601e+22
1365.0,1.4730020576594502e+22
1375.0,1.4385927390347806e+22
1385.0,1.412281646155449e+22
1395.0,1.0326859900466477e+22
1405.0,1.1289092705021734e+22
1415.0,1.2675452719403008e+22
1425.0,1.250378577101503e+22
1435.0,1.304511682068355e+22
1442.0,1.340957765235896e+22
1447.0,1.3190794714489758e+22
1455.0,1.2822211519554622e+22
1465.0,1.1836019308804448e+22
1475.0,1.2196548835858736e+22
1485.0,1.2100869063406367e+22
1495.0,1.190827713490211e+22
1505.0,1.082719428710338e+22
1512.0,9.654067515185382e+21
1517.0,1.0012055212912644e+22
1525.0,1.0411918906521131e+22
1535.0,8.809184736312431e+21
1545.0,8.608722605833057e+21
1555.0,8.405905064482022e+21
1565.0,9.205934787343506e+21
1575.0,9.87709902826267e+21
1585.0,9.948828677475989e+21
1595.0,9.889590802251306e+21
1605.0,1.0071321701521725e+22
1615.0,9.86964285324004e+21
1625.0,9.771525311194938e+21
1635.0,1.0418746394328688e+22
1645.0,1.042007369518093e+22
1655.0,1.0362052958534104e+22
1665.0,1.0578338787101189e+22
1672.0,1.0106998649523922e+22
1677.0,1.1089243898918619e+22
1685.0,1.074801504638634e+22
1695.0,1.0176379991204123e+22
1705.0,9.929228437954601e+21
1715.0,9.422606787522011e+21
1725.0,9.322697745043554e+21
1735.0,9.757339834719784e+21
1745.0,9.57419570575739e+21
1755.0,9.683426525502016e+21
1765.0,9.572349470517485e+21
1775.0,9.013911684259596e+21
1785.0,9.236215951218584e+21
1795.0,9.558030998221166e+21
1805.0,9.677461315216543e+21
1815.0,8.629574693059652e+21
1825.0,9.048617930915675e+21
1835.0,8.795429133844131e+21
1845.0,8.026906578852638e+21
1855.0,8.154846113459467e+21
1865.0,8.314350588418602e+21
1875.0,8.738236434918605e+21
1885.0,7.776704739523169e+21
1895.0,7.246527955947345e+21
1905.0,7.935086730981634e+21
1915.0,7.476756611061425e+21
1925.0,7.110559643627839e+21
1935.0,7.623345302988816e+21
1945.0,7.825047308490777e+21
1955.0,7.043403711301646e+21
1967.0,7.736981410614444e+21
1976.0,8.11465638301884e+21
1984.0,7.520392165333374e+21
1995.0,7.420834751383489e+21
2005.0,7.753361775974972e+21
2015.0,7.687577178661791e+21
2025.0,7.956156967671105e+21
2035.0,7.235139403649626e+21
2045.0,7.423243179973806e+21
2055.0,7.15295019200494e+21
2065.0,7.17861956527955e+21
2074.0,7.612424019020625e+21
2078.0,6.832341561571985e+21
2085.0,7.263963497876055e+21
2095.0,6.905454094792329e+21
2105.0,7.197907383813968e+21
2115.0,7.249483620935821e+21
2125.0,7.344211424321981e+21
2135.0,7.246502659245261e+21
2145.0,6.860079318859091e+21
2155.0,7.206760902633386e+21
2165.0,7.210092287816091e+21
2175.0,7.143021789109184e+21
2185.0,6.923084926743254e+21
2195.0,7.054679141330861e+21
2205.0,7.049181937026812e+21
2215.0,6.957927504675874e+21
2225.0,6.80085717416632e+21
2235.0,6.725454795319716e+21
2245.0,6.812315612426941e+21
2255.0,6.61457133592665e+21
2265.0,6.722657513483068e+21
2275.0,6.647349783240183e+21
2285.0,6.66934602876311e+21
2295.0,6.138509037028798e+21
2305.0,6.488746704981865e+21
2315.0,6.320790318803756e+21
2325.0,6.276073529010458e+21
2335.0,6.111170545078879e+21
2345.0,6.174403734271592e+21
2355.0,6.181379878033235e+21
2365.0,6.134368294940618e+21
2375.0,6.031184532798414e+21
2385.0,6.009839053878098e+21
2395.0,5.969933309707812e+21
2405.0,5.877790380663243e+21
2415.0,5.848795975916656e+21
2425.0,5.862283327501626e+21
2435.0,5.712511733989481e+21
2445.0,5.746791511683884e+21
2455.0,5.767191594537514e+21
2465.0,5.683159859378741e+21
2475.0,5.618595847766149e+21
2485.0,5.54546912906933e+21
2495.0,4.895865071838178e+21
2505.0,5.423822591324987e+21
2513.0,5.199668580181724e+21
2518.0,5.404215893222658e+21
2525.0,5.352197186016178e+21
2535.0,5.306086561046788e+21
2545.0,5.146822764844223e+21
2555.0,5.230039198024582e+21
2565.0,5.177539931483805e+21
2575.0,5.202608926836488e+21
2585.0,5.147641537411698e+21
2595.0,5.118340026396946e+21
2605.0,5.096893601805045e+21
2615.0,5.043721380034319e+21
2625.0,5.023182021284516e+21
2635.0,4.99567609627182e+21
2645.0,4.957783325315383e+21
2655.0,4.949672522265335e+21
2665.0,4.784678168542553e+21
2675.0,4.817851432786583e+21
2685.0,4.818888416314898e+21
2695.0,4.666464751415829e+21
2705.0,4.6102484985554665e+21
2715.0,4.6238594416281717e+21
2725.0,4.616772542460463e+21
2735.0,4.606050857903415e+21
2745.0,4.499684176374414e+21
2755.0,4.5038848660308e+21
2765.0,4.4660463783563876e+21
2775.0,4.508512383926442e+21
2785.0,4.450814014753121e+21
2795.0,4.3095388650779087e+21
2805.0,4.3604226148926934e+21
2815.0,4.375967793555413e+21
2825.0,4.321862999661914e+21
2835.0,4.183031321897253e+21
2845.0,4.2553394759868183e+21
2855.0,4.198102370676e+21
2865.0,4.207373098967557e+21
2875.0,4.174803221190599e+21
2885.0,4.143728785364432e+21
2895.0,4.0940365683172295e+21
2910.0,4.036145042939215e+21
2930.0,4.0009078552271373e+21
2950.0,3.908863204784546e+21
2970.0,3.882792316156439e+21
2990.0,3.818209338895345e+21
3010.0,3.716258387601677e+21
3030.0,3.72179648319685e+21
3050.0,3.678878013637466e+21
3070.0,3.6389562994168855e+21
3090.0,3.525923446523217e+21
3110.0,3.5271181318706503e+21
3130.0,3.46669486477379e+21
3150.0,3.429105751344419e+21
3170.0,3.362702110667978e+21
3190.0,3.3113189431681577e+21
3210.0,3.289464530562022e+21
3230.0,3.2344085573656463e+21
3250.0,3.203071784170922e+21
3270.0,3.1524975366173565e+21
3290.0,3.1073034926816677e+21
3310.0,3.0717879125864423e+21
3330.0,3.0250890256032685e+21
3350.0,2.9881955747179617e+21
3370.0,2.946383534453842e+21
3390.0,2.916721619474694e+21
3410.0,2.880036653161671e+21
3430.0,2.829709078797822e+21
3450.0,2.782959891334993e+21
3470.0,2.7508327681516655e+21
3490.0,2.71373675106395e+21
3510.0,2.6849095803209415e+21
3530.0,2.664502977873916e+21
3550.0,2.6302264603808026e+21
3570.0,2.6089348132179836e+21
3590.0,2.546387438803218e+21
3610.0,2.517212717979526e+21
3630.0,2.49444178260092e+21
3640.0,2.499012259516351e+21
3650.0,2.450499165594892e+21
3670.0,2.436085580223387e+21
3690.0,2.395708575939264e+21
3710.0,2.3212111262850944e+21
3730.0,2.2469497033901707e+21
3750.0,2.3618841392869786e+21
3770.0,2.359942654624429e+21
3790.0,2.4726126399938054e+21
