Wavelength,Spectrum
1455.0,1.602316562213572e+21
1465.0,1.5151586229517584e+21
1475.0,1.4630262686401975e+21
1485.0,1.4823330066996433e+21
1495.0,1.534844546130208e+21
1505.0,1.4775599660093554e+21
1512.0,1.3601721821953665e+21
1517.0,1.467284025575265e+21
1525.0,1.4200701125618924e+21
1535.0,1.3148762267463802e+21
1545.0,1.4269733371353828e+21
1555.0,1.3241439100795224e+21
1565.0,1.2980318671755744e+21
1575.0,1.3521270645545068e+21
1585.0,1.4248398097049657e+21
1595.0,1.4640788993544964e+21
1605.0,1.3890428468880823e+21
1615.0,1.413011819253174e+21
1625.0,1.3241691999035455e+21
1635.0,1.3860653023804564e+21
1645.0,1.401822325346348e+21
1655.0,1.2680541383020328e+21
1665.0,1.3999194792073906e+21
1672.0,1.2683955126924104e+21
1677.0,1.3623018500620977e+21
1685.0,1.4391049021729066e+21
1695.0,1.3683517621410823e+21
1705.0,1.2977410667689565e+21
1715.0,1.2175339587876175e+21
1725.0,1.2104566925477436e+21
1735.0,1.2799928295399883e+21
1745.0,1.2564822492443055e+21
1755.0,1.3435643279350715e+21
1765.0,1.2072831750668246e+21
1775.0,1.271350858053309e+21
1785.0,1.2988253187654529e+21
1795.0,1.3628393391138414e+21
1805.0,1.3476101026011388e+21
1815.0,1.2724634840776541e+21
1825.0,1.2829355330233146e+21
1835.0,1.2331233198940288e+21
1845.0,1.1618137240291019e+21
1855.0,1.1268323318396343e+21
1865.0,1.158609230387722e+21
1875.0,1.2730419974503297e+21
1885.0,1.1868828943677695e+21
1895.0,1.1374737310066484e+21
1905.0,1.2067015742535885e+21
1915.0,1.1630376158521574e+21
1925.0,1.1512219140692355e+21
1935.0,1.1888847150067202e+21
1945.0,1.2081852885021378e+21
1955.0,1.1409844754066853e+21
1967.0,1.235032108476078e+21
1976.0,1.271662592043285e+21
1984.0,1.203312864471772e+21
1995.0,1.1600413846621241e+21
2005.0,1.1957693754891397e+21
2015.0,1.1362583366243443e+21
2025.0,1.2185785992170743e+21
2035.0,1.1526822378502959e+21
2045.0,1.181229080440356e+21
2055.0,1.1242577624529729e+21
2065.0,1.1494408033528104e+21
2074.0,1.1894576158809742e+21
2078.0,1.1514222714427879e+21
2085.0,1.181530902536403e+21
2095.0,1.1197854842326244e+21
2105.0,1.134046357009656e+21
2115.0,1.1370270611774914e+21
2125.0,1.1543591244872134e+21
2135.0,1.0771900930146625e+21
2145.0,1.1131527072740238e+21
2155.0,1.1440903501843257e+21
2165.0,1.1021805943078164e+21
2175.0,1.0922842577453154e+21
2185.0,1.0660888306821996e+21
2195.0,1.1087113198452517e+21
2205.0,1.0786349717033787e+21
2215.0,1.0363376916648312e+21
2225.0,9.916451909375661e+20
2235.0,1.0678778853576978e+21
2245.0,1.0083645884656754e+21
2255.0,9.807812670511929e+20
2265.0,1.0038882499636148e+21
2275.0,1.0363652360770503e+21
2285.0,1.0518990351888313e+21
2295.0,1.0137027642938627e+21
2305.0,9.793591432161378e+20
2315.0,9.458501793872995e+20
2325.0,9.452325448129304e+20
2335.0,9.047188965027507e+20
2345.0,8.807235324076779e+20
2355.0,9.214007246412845e+20
2365.0,8.704433745079337e+20
2375.0,8.90639462747559e+20
2385.0,8.372462472331103e+20
2395.0,9.028332147692894e+20
2405.0,8.582546796822833e+20
2415.0,8.738843019279819e+20
2425.0,9.012647897048305e+20
2435.0,8.597244854784109e+20
2445.0,9.079250182218158e+20
2455.0,8.838578572764384e+20
2465.0,8.874580929476256e+20
2475.0,8.569493374469034e+20
2485.0,9.076974352948973e+20
2495.0,8.813818950203522e+20
2505.0,9.211788282530999e+20
2513.0,8.674057746083688e+20
2518.0,8.965108493921375e+20
2525.0,8.471252910333445e+20
2535.0,8.540058815238469e+20
2545.0,8.335632451133932e+20
2555.0,8.691426231765033e+20
2565.0,8.582749579279596e+20
2575.0,9.031312367361965e+20
2585.0,8.97650545040142e+20
2595.0,9.039119726104863e+20
2605.0,8.718240442645725e+20
2615.0,8.682276018444632e+20
2625.0,8.770239980572617e+20
2635.0,8.828637127445105e+20
2645.0,9.198234426561977e+20
2655.0,9.098736433239847e+20
2665.0,8.71013596174824e+20
2675.0,8.964349251990183e+20
2685.0,8.870556638233897e+20
2695.0,8.714482163477584e+20
2705.0,8.798118889120132e+20
2715.0,8.550878486889052e+20
2725.0,8.553087937804552e+20
2735.0,8.838638132733578e+20
2745.0,8.187238900161117e+20
2755.0,8.145657602888718e+20
2765.0,8.336037043004008e+20
2775.0,8.560911100917375e+20
2785.0,8.577676376533706e+20
2795.0,8.030690294307058e+20
2805.0,8.364421691389119e+20
2815.0,8.586435158346083e+20
2825.0,8.511569858011853e+20
2835.0,8.204762785533842e+20
2845.0,8.030469033128109e+20
2855.0,8.105621972994973e+20
2865.0,8.291585672153247e+20
2875.0,8.153316400554321e+20
2885.0,8.225447544891545e+20
2895.0,8.169771910520122e+20
2910.0,8.370310399623137e+20
2930.0,8.17778156519806e+20
2950.0,8.108653251146568e+20
2970.0,8.082892128168987e+20
2990.0,8.018239611680226e+20
3010.0,8.081387552152139e+20
3030.0,8.035479018394301e+20
3050.0,7.924627167741085e+20
3070.0,7.848500678686846e+20
3090.0,7.837121532340923e+20
3110.0,7.706969385135424e+20
3130.0,7.65166041214626e+20
3150.0,7.612933384082297e+20
3170.0,7.535017840352562e+20
3190.0,7.354677336013565e+20
3210.0,7.392671041313014e+20
3230.0,7.336635067307304e+20
3250.0,7.285498447978311e+20
3270.0,7.251778244306555e+20
3290.0,7.202538149368551e+20
3310.0,7.168900128420402e+20
3330.0,7.090118505218785e+20
3350.0,7.003516879778327e+20
3370.0,6.95159004195309e+20
3390.0,6.892121358799693e+20
3410.0,6.859488495778769e+20
3430.0,6.802143919943279e+20
3450.0,6.752385441671738e+20
3470.0,6.684041024368521e+20
3490.0,6.63872673491986e+20
3510.0,6.603546207467042e+20
3530.0,6.558604901148608e+20
3550.0,6.508239535071954e+20
3570.0,6.454631112286707e+20
3590.0,6.388663672220194e+20
3610.0,6.348944129724946e+20
3630.0,6.292326554906001e+20
3640.0,6.28204739270685e+20
3650.0,6.260079318511244e+20
3670.0,6.224778677846996e+20
3690.0,6.081414077384287e+20
3710.0,6.025251668419177e+20
3730.0,5.958696305791457e+20
3750.0,6.905719438683073e+20
3770.0,7.154663551992057e+20
3790.0,8.028803252538025e+20
